Id,CreateDate,AnonymousId,TestId,UserAgent,,,ScreenPixelsWidth,ScreenPixelsHeight,BrowserName,BrowserType,BrowserMajorVersion,BrowserMinorVersion,,CintId,,PageWidth,PageHeight,Os,Browser,WelcomePageVisitTime,FiltersPassTime,ExtensionSetupTime,MultimediaPermitTime,CameraSetupTime,MicrophoneSetupTime,ScreenOutByModerator,ScreenOutByRuleId,UserNumber,ClientTimeZoneMins,AppVersion,DeviceId,Vendor,Model,Firmware,DeviceType,ClientTime,FaceCam,MobileDataSaved
4D8BD370-1D20-4378-895D-357ED21877A7,2021-08-09T14:17:18.277Z,1f1ac9b3-dc56-4ea6-8ddf-3dd1f03afbaa,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Linux; arm; Android 10; SM-J400F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.216 YaApp_Android/21.53.1 YaSearchBrowser/21.53.1 BroPP/1.0 SA/3 Mobile Safari/537.36",,,412,732,Chrome,browser,90,0,,null,,null,null,Android10,Chrome,null,null,null,null,null,null,null,null,34,180,null,null,Unknown,Linux,null,PC,null,false,false
B07A8827-4957-4290-8B38-B1C5DF0681F0,2021-08-09T14:17:12.593Z,8e29651a-0505-4e5b-867f-705a407de3b6,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Linux; U; Android 10; ru-ru; Redmi Note 7 Build/QKQ1.190910.002) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/79.0.3945.147 Mobile Safari/537.36 XiaoMi/MiuiBrowser/12.11.4-gn",,,393,851,MIUI Browser,browser,79,0,,null,,null,null,Android10,MIUIBrowser,null,null,null,null,null,null,null,null,null,180,null,null,Unknown,Linux,null,PC,null,false,false
4B391C43-2D4D-49F2-9248-23D110B63F24,2021-08-09T14:17:04.773Z,8a9e9e25-4e72-4d7b-8f39-d2a946583f39,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Linux; Android 9; KSA-LX9) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.136 Mobile Safari/537.36",,,360,760,Chrome Mobile,browser,74,0,,null,,null,null,Android9,ChromeMobile,null,null,null,null,null,null,null,null,null,300,null,null,Unknown,Linux,null,PC,null,false,false
C4AE8D22-F7ED-43D6-B129-51B930B6A2B4,2021-08-09T14:16:58.820Z,ca65c022-340c-4d5d-bc48-f3b397d6ef2d,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",,,414,896,Mobile Safari,browser,14,1,,null,,null,null,IOS14,SafariMobile,null,null,null,null,null,null,null,null,null,180,null,null,Apple,IPhone,null,PC,null,false,false
A858EC68-EBD0-4FD9-A8A5-EAFF4F40C9F2,2021-08-09T14:16:34.653Z,4f7deaa4-c529-475b-8a69-f95eac324d58,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Linux; Android 10; LRA-LX1; HMSCore 6.0.1.305) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.93 HuaweiBrowser/11.1.1.310 Mobile Safari/537.36",,,360,800,Huawei Browser,browser,88,0,,null,,null,null,Android10,Other,null,null,null,null,null,null,null,null,null,420,null,null,Unknown,Linux,null,PC,null,false,false
16D4F081-7FC6-4E39-A10F-2F250BFCC8DA,2021-08-09T14:16:12.867Z,8caa0d9a-c62b-4dc8-8314-8cf115e64b1d,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Linux; U; Android 10; ru-ru; Redmi Note 9 Pro Build/QKQ1.191215.002) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/79.0.3945.147 Mobile Safari/537.36 XiaoMi/MiuiBrowser/12.11.4-gn",,,393,873,MIUI Browser,browser,79,0,,null,,null,null,Android10,MIUIBrowser,null,null,null,null,null,null,null,null,33,360,null,null,Unknown,Linux,null,PC,null,false,false
408A818C-FC69-47EA-8C9B-6E99B5C189D5,2021-08-09T14:15:42.690Z,0d867ab5-27ca-483b-b6bd-2c97cb4e8f93,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1",,,414,896,Mobile Safari,browser,14,1,,null,,null,null,IOS14,SafariMobile,null,null,null,null,null,null,null,null,30,180,null,null,Apple,IPhone,null,PC,null,false,false
539167F7-2A82-43D8-9C8B-065C390408BD,2021-08-09T14:15:35.227Z,a982aa3b-0357-43c6-9098-99676a2c3c2e,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_5_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",,,320,568,Mobile Safari,browser,12,1,,null,,null,null,IOS12,SafariMobile,null,null,null,null,null,null,null,null,null,180,null,null,Apple,IPhone,null,PC,null,false,false
FC209EC5-ED95-4835-A8FB-B9CBE2EEA64F,2021-08-09T14:15:26.873Z,a2fe086f-4dc2-42df-9a1c-bb967fd40371,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Linux; arm_64; Android 9; BND-L21) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.216 YaBrowser/21.5.4.119.00 SA/3 Mobile Safari/537.36",,,320,640,Yandex Browser,browser,90,0,,null,,null,null,Android9,YandexBrowser,null,null,null,null,null,null,null,null,32,420,null,null,Unknown,Linux,null,PC,null,false,false
BF4CAE08-767B-407F-8CFB-98F31FEDE146,2021-08-09T14:15:21.053Z,be360240-9201-4a9c-96ce-838870e5dcc2,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Linux; Android 10; DNN-LX9; HMSCore 6.0.0.305) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.93 HuaweiBrowser/11.1.1.310 Mobile Safari/537.36",,,360,800,Huawei Browser,browser,88,0,,null,,null,null,Android10,Undefined,null,null,null,null,null,null,null,null,31,420,null,null,Unknown,Linux,null,PC,null,false,false
E2349BE7-3652-40CE-BE3C-2353AACA1D0F,2021-08-09T14:15:21.043Z,9ea53ebd-93b9-4319-b239-8efc8ceb1df2,F5C69199-1429-4545-891E-F70B726B44FB,"Mozilla/5.0 (Linux; Android 10; YAL-L41 Build/HUAWEIYAL-L41; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.81 Mobile Safari/537.36FabuzaApp/1.86(vendor HUAWEI; model YAL-L41; device_id e842ee3c8932d680; firmware kirin980)",,,1080,2110,Chrome Mobile,browser,85,0,,null,,null,null,Android10,ChromeMobile,null,null,null,null,null,null,null,null,111,0,2,e842ee3c8932d680,HUAWEI,YAL-L41,kirin980,Android 10 (API29),2021-08-09T17:16:41.510Z,false,true
31F2FAC7-328E-4F44-9027-893E0D978CB4,2021-08-09T14:15:02.277Z,32570b37-4e38-41b8-9d1f-c8fd591166b0,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Linux; Android 10; M2006C3MNG Build/QP1A.190711.020) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Mobile Safari/537.36 YaApp_Android/9.00 YaSearchBrowser/9.00",,,360,800,Chrome Mobile,browser,92,0,,null,,null,null,Android10,ChromeMobile,null,null,null,null,null,null,null,null,null,180,null,null,Unknown,Linux,null,PC,null,false,false
069E12F1-39A1-48F7-B59B-CF5D5ED9D719,2021-08-09T14:14:50.260Z,f6f375db-0c70-4514-a080-a01a9f28abdb,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Linux; Android 10; JSN-L21) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Mobile Safari/537.36",,,360,780,Chrome Mobile,browser,92,0,,null,,null,null,Android10,ChromeMobile,null,null,null,null,null,null,null,null,null,180,null,null,Unknown,Linux,null,PC,null,false,false
0C082579-A8BF-4E7F-A8F4-33DCBB89844A,2021-08-09T14:14:44.930Z,a281e8a6-8b8e-4977-9ec7-98a55a48763f,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Linux; Android 10; SM-A115F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.88 Mobile Safari/537.36",,,412,892,Chrome Mobile,browser,91,0,,null,,null,null,Android10,ChromeMobile,null,null,null,null,null,null,null,null,29,180,null,null,Unknown,Linux,null,PC,null,false,false
A7E8B269-DAE2-4EB5-9861-197FD2E3A1FA,2021-08-09T14:14:16.213Z,5083a311-7c44-4693-8970-2875179bc357,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-A515F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/14.2 Chrome/87.0.4280.141 Mobile Safari/537.36",,,412,915,Samsung Browser,browser,87,0,,null,,null,null,Android11,Other,null,null,null,null,null,null,null,null,null,180,null,null,Unknown,Linux,null,PC,null,false,false
82EBDA2D-D21A-402B-9D52-355FD9E8DEA5,2021-08-09T14:13:02.780Z,5835a20e-f179-43ad-a9ec-edea5c818d63,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36 Edg/92.0.902.67",,,1600,860,Microsoft Edge,browser,92,0,,null,,null,null,Windows10,Edge,null,null,null,null,null,null,null,null,null,180,null,null,Unknown,Unknown,null,PC,null,false,false
B59F022F-402A-40F9-823A-7BD2B706A52C,2021-08-09T14:12:50.983Z,dc427600-6780-4ed3-8a9b-ccd11b155761,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Linux; Android 10; SM-A605FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.115 Mobile Safari/537.36",,,412,846,Chrome Mobile,browser,92,0,,null,,null,null,Android10,ChromeMobile,null,null,null,null,null,null,null,null,null,420,null,null,Unknown,Linux,null,PC,null,false,false
B02E7235-3804-4B67-A306-44359B8AF065,2021-08-09T14:12:37.713Z,86e130a9-5084-482e-bdc2-33c58ffb9d30,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/79.0.3945.147 Safari/534.24 XiaoMi/MiuiBrowser/12.11.4-gn",,,360,760,MIUI Browser,browser,79,0,,null,,null,null,Linux,MIUIBrowser,null,null,null,null,null,null,null,null,27,180,null,null,Unknown,Unknown,null,PC,null,false,false
C641E180-4FC7-4843-B31D-337E125108E6,2021-08-09T14:12:33.817Z,85547e1d-7e44-4bd6-8e3c-ddbee10fdac3,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_4_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1",,,414,896,Mobile Safari,browser,14,0,,null,,null,null,IOS14,SafariMobile,null,null,null,null,null,null,null,null,26,300,null,null,Apple,IPhone,null,PC,null,false,false
CF1A0081-7028-4003-8231-B3919BC56A16,2021-08-09T14:12:19.633Z,0f49959d-da60-44f1-826c-69d5c3c61301,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Linux; arm_64; Android 8.1.0; JSN-L21) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.164 YaApp_Android/21.61.1 YaSearchBrowser/21.61.1 BroPP/1.0 SA/3 Mobile Safari/537.36",,,320,694,Chrome,browser,91,0,,null,,null,null,Android8,Chrome,null,null,null,null,null,null,null,null,25,420,null,null,Unknown,Linux,null,PC,null,false,false
146FC478-1190-4323-9F1C-E3E24A7957DF,2021-08-09T14:12:13.553Z,fcdffe91-a3dc-46ca-b93a-6a70773f5096,7C37D746-92C9-4CC3-9A91-333D90341153,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",,,1280,680,Chrome,browser,92,0,,null,,null,null,Windows10,Chrome,null,null,null,null,null,null,null,null,null,180,null,null,Unknown,Unknown,null,PC,null,false,false
926A0C48-AC72-40D2-A703-943E8CCE7210,2021-08-09T14:11:46.797Z,d9a3b61e-dcad-4ad3-8d56-609d29b5579c,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Linux; Android 10; RMX3201) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36",,,360,800,Chrome Mobile,browser,87,0,,null,,null,null,Android10,ChromeMobile,null,null,null,null,null,null,null,null,null,180,null,null,Unknown,Linux,null,PC,null,false,false
33C387D6-CA39-42E8-94F5-6CEDDCF14EAD,2021-08-09T14:11:45.777Z,5d224f44-a02f-433d-bff7-4fd6d02bf8f7,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Linux; arm; Android 10; DUA-LX9) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.216 YaApp_Android/21.51.1 YaSearchBrowser/21.51.1 BroPP/1.0 SA/3 Mobile Safari/537.36",,,360,720,Chrome,browser,90,0,,null,,null,null,Android10,Chrome,null,null,null,null,null,null,null,null,24,180,null,null,Unknown,Linux,null,PC,null,false,false
03E6F990-583A-4874-A14D-0A6EC2095BE6,2021-08-09T14:11:30.717Z,ec61d7c7-55c8-47bc-9a53-dcfe3267e27f,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-A505FM) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/14.2 Chrome/87.0.4280.141 Mobile Safari/537.36",,,412,892,Samsung Browser,browser,87,0,,null,,null,null,Android11,Other,null,null,null,null,null,null,null,null,null,300,null,null,Unknown,Linux,null,PC,null,false,false
56103199-2CA9-4C58-A2D1-0E22C56EDFBF,2021-08-09T14:11:27.517Z,0a6f38fb-4728-4be4-abe1-4ca037d47ce0,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_4_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1",,,414,896,Mobile Safari,browser,14,0,,null,,null,null,IOS14,SafariMobile,null,null,null,null,null,null,null,null,null,300,null,null,Apple,IPhone,null,PC,null,false,false
D9F6F7C0-8B6A-400D-BAC4-FD14386D28D0,2021-08-09T14:11:26.743Z,97bc14b3-91a4-4c1b-a198-fa5bde64aedb,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Linux; Android 11; SM-A515F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Mobile Safari/537.36",,,412,915,Chrome Mobile,browser,92,0,,null,,null,null,Android11,ChromeMobile,null,null,null,null,null,null,null,null,23,300,null,null,Unknown,Linux,null,PC,null,false,false
59BECCBE-0F67-4DA8-9C6F-1E885A24DD3C,2021-08-09T14:11:17.903Z,753a272c-422a-48bc-8cc3-b323efa2e20f,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Linux; Android 7.0; Micromax Q402+) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.162 Mobile Safari/537.36",,,320,534,Chrome Mobile,browser,80,0,,null,,null,null,Android7,ChromeMobile,null,null,null,null,null,null,null,null,28,180,null,null,Unknown,Linux,null,PC,null,false,false
83A8681B-3B62-46FE-BEA9-74EB2D9C67A9,2021-08-09T14:11:08.200Z,315564e3-80fb-49a3-add1-15c27187cf6f,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Linux; Android 9; PAR-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Mobile Safari/537.36",,,360,780,Chrome Mobile,browser,92,0,,null,,null,null,Android9,ChromeMobile,null,null,null,null,null,null,null,null,22,420,null,null,Unknown,Linux,null,PC,null,false,false
DE8AF753-91FC-4BE3-A142-1C89336CBA6C,2021-08-09T14:10:35.247Z,60e68761-489f-40ae-8db1-e26a57d3b93e,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Linux; Android 9; FIG-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Mobile Safari/537.36",,,360,720,Chrome Mobile,browser,92,0,,null,,null,null,Android9,ChromeMobile,null,null,null,null,null,null,null,null,21,180,null,null,Unknown,Linux,null,PC,null,false,false
52099658-6780-4B3E-926E-BC0AFC5E3AB4,2021-08-09T14:10:25.993Z,d09e09d6-0195-4a5c-bb3b-0eab74e9f888,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-A105F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/14.2 Chrome/87.0.4280.141 Mobile Safari/537.36",,,412,869,Samsung Browser,browser,87,0,,null,,null,null,Android10,Other,null,null,null,null,null,null,null,null,null,420,null,null,Unknown,Linux,null,PC,null,false,false
5B1C80C1-EB58-4C15-9C1D-839948EC5060,2021-08-09T14:10:22.087Z,5d492c42-2f8a-4660-9185-1d3cce9896c8,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Linux; Android 10; YAL-L41) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.115 Mobile Safari/537.36",,,360,780,Chrome Mobile,browser,92,0,,null,,null,null,Android10,ChromeMobile,null,null,null,null,null,null,null,null,null,300,null,null,Unknown,Linux,null,PC,null,false,false
A1A5F68F-8CA3-41D3-9266-A79A81045A45,2021-08-09T14:10:19.713Z,d3d58755-029d-4380-b935-cc5ba2f6ec09,AAA4F602-B23F-4EF3-8071-0FE6B75CB38D,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.135 YaBrowser/21.6.3.757 Yowser/2.5 Safari/537.36",,,1920,1040,Yandex Browser,browser,91,0,,null,,null,null,Windows10,YandexBrowser,null,null,null,null,null,null,null,null,null,180,null,null,Unknown,Unknown,null,PC,null,false,false
0A3D1ED9-81AF-4521-8CC0-28CE20DF8E22,2021-08-09T14:10:18.317Z,4b6a6770-cbe4-43db-8e55-e18c92bf39b3,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Linux; Android 9; BND-L21) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Mobile Safari/537.36",,,360,720,Chrome Mobile,browser,92,0,,null,,null,null,Android9,ChromeMobile,null,null,null,null,null,null,null,null,null,180,null,null,Unknown,Linux,null,PC,null,false,false
89D3EF99-669F-4545-8DF5-00CAB41F1EF4,2021-08-09T14:10:11.333Z,41936a66-d5c8-4fac-b37b-bd4a48c80262,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Linux; Android 7.0; Redmi Note 4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Mobile Safari/537.36",,,360,640,Chrome Mobile,browser,92,0,,null,,null,null,Android7,ChromeMobile,null,null,null,null,null,null,null,null,20,420,null,null,Unknown,Linux,null,PC,null,false,false
862F83D4-D033-4A40-A6F5-BF80173B7CC2,2021-08-09T14:10:08.447Z,ef072263-0e6e-40df-930f-d66c4f3131ea,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-A125F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/11.0 Chrome/75.0.3770.143 Mobile Safari/537.36",,,385,854,Samsung Browser,browser,75,0,,null,,null,null,Android10,Other,null,null,null,null,null,null,null,null,null,300,null,null,Unknown,Linux,null,PC,null,false,false
1C010945-6C71-46FB-8E91-14FCA653A66D,2021-08-09T14:09:58.407Z,a8c28f51-b1c5-4ddf-b585-617e72a96fc8,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.135 YaBrowser/21.6.3.756 Yowser/2.5 Safari/537.36",,,1366,728,Yandex Browser,browser,91,0,,null,,null,null,Windows10,YandexBrowser,null,null,null,null,null,null,null,null,null,180,null,null,Unknown,Unknown,null,PC,null,false,false
E156498D-DBCD-4E41-9FF4-FB954ECFB3B9,2021-08-09T14:09:58.160Z,d886d736-d415-4307-98a0-ceadf9a53911,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Linux; Android 9; ZB631KL) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Mobile Safari/537.36",,,360,760,Chrome Mobile,browser,72,0,,null,,null,null,Android9,ChromeMobile,null,null,null,null,null,null,null,null,null,300,null,null,Unknown,Linux,null,PC,null,false,false
9561A63E-C2F8-4AF7-8CFA-100786D772CE,2021-08-09T14:09:50.213Z,3cc31689-c533-43a1-bf12-7c2d2fdeda28,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.164 Safari/537.36",,,1366,728,Chrome,browser,91,0,,null,,null,null,Windows7,Chrome,null,null,null,null,null,null,null,null,null,420,null,null,Unknown,Unknown,null,PC,null,false,false
4BE13875-9FF0-4A59-90FF-0C3CE2C57084,2021-08-09T14:09:16.310Z,45490508-ba25-404c-acdf-fd46c3b6edb8,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Linux; U; Android 10; ru-ru; POCO X3 NFC Build/QKQ1.200512.002) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/79.0.3945.147 Mobile Safari/537.36 XiaoMi/MiuiBrowser/12.11.4-gn",,,393,873,MIUI Browser,browser,79,0,,null,,null,null,Android10,MIUIBrowser,null,null,null,null,null,null,null,null,19,180,null,null,Unknown,Linux,null,PC,null,false,false
CFB81348-2A64-42E6-934C-ACE5DE0CB7A8,2021-08-09T14:08:58.240Z,b92f12e0-9a13-451e-ada8-1c2010b09140,73EC1FCE-821C-4BB6-99EF-B709A39000BB,"Mozilla/5.0 (Linux; arm_64; Android 11; SM-A705FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.164 YaApp_Android/21.62.1 YaSearchBrowser/21.62.1 BroPP/1.0 SA/3 Mobile Safari/537.36",,,412,915,Chrome,browser,91,0,,null,,null,null,Android10,ChromeMobile,null,null,null,null,null,null,null,null,null,180,null,null,Unknown,Linux,null,PC,null,false,false
C40DF34E-D0C3-48D1-98DA-DB29373BFC88,2021-08-09T14:08:56.227Z,f9e38f06-19d2-4031-99b4-6e5bf16f96f3,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Linux; Android 11; SM-A505FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Mobile Safari/537.36",,,412,892,Chrome Mobile,browser,92,0,,null,,null,null,Android11,ChromeMobile,null,null,null,null,null,null,null,null,null,180,null,null,Unknown,Linux,null,PC,null,false,false
B71384D3-1AE2-42EB-B145-A762506C71BD,2021-08-09T14:08:35.507Z,db650155-aa3e-454c-9f1d-baae75a916bb,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Linux; Android 10; M2004J19C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.101 Mobile Safari/537.36",,,393,851,Chrome Mobile,browser,83,0,,null,,null,null,Android10,ChromeMobile,null,null,null,null,null,null,null,null,18,420,null,null,Unknown,Linux,null,PC,null,false,false
A5AC4C73-97F4-4A5E-A9D3-6488FC68815B,2021-08-09T14:08:30.867Z,500b7410-2c24-44be-b4af-46fcd7bc40b1,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Linux; Android 7.1.1; SAMSUNG SM-J510FN) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/14.0 Chrome/87.0.4280.141 Mobile Safari/537.36",,,360,640,Samsung Browser,browser,87,0,,null,,null,null,Android7,Other,null,null,null,null,null,null,null,null,null,180,null,null,Unknown,Linux,null,PC,null,false,false
67A844A3-2757-4248-B331-423ACAABD850,2021-08-09T14:08:29.640Z,89575e63-11e8-48a0-a945-048e4b29e7e9,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_5_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",,,320,568,Mobile Safari,browser,12,1,,null,,null,null,IOS12,SafariMobile,null,null,null,null,null,null,null,null,null,240,null,null,Apple,IPhone,null,PC,null,false,false
CE917164-A026-4ABA-95C8-02CD37908E99,2021-08-09T14:08:28.163Z,3f261b6b-e3fb-4ed6-a903-f3b060f353f6,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Linux; Android 8.1.0; 5033D_RU) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.115 Mobile Safari/537.36",,,320,640,Chrome Mobile,browser,92,0,,null,,null,null,Android8,ChromeMobile,null,null,null,null,null,null,null,null,15,180,null,null,Unknown,Linux,null,PC,null,false,false
67491A54-8F1F-4ED3-A975-A8F40C6D173C,2021-08-09T14:08:03.373Z,c24242d7-7c49-4b49-be20-73fc7a188c81,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-A515F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/14.2 Chrome/87.0.4280.141 Mobile Safari/537.36",,,360,800,Samsung Browser,browser,87,0,,null,,null,null,Android10,Other,null,null,null,null,null,null,null,null,16,180,null,null,Unknown,Linux,null,PC,null,false,false
AF265676-866F-411B-A102-EC60824A0571,2021-08-09T14:07:57.007Z,89c31fc6-1071-4912-93c5-caeba5097e0b,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.135 YaBrowser/21.6.3.756 Yowser/2.5 Safari/537.36",,,1024,728,Yandex Browser,browser,91,0,,null,,null,null,Windows10,YandexBrowser,null,null,null,null,null,null,null,null,null,240,null,null,Unknown,Unknown,null,PC,null,false,false
DDA68FC2-D73A-4C93-8DF8-2AA602B457AF,2021-08-09T14:07:51.373Z,8a02b408-da62-4b78-9ff3-365c5c644d50,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Linux; arm_64; Android 11; SM-A515F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.164 YaApp_Android/21.61.1 YaSearchBrowser/21.61.1 BroPP/1.0 SA/3 Mobile Safari/537.36",,,412,915,Chrome,browser,91,0,,null,,null,null,Android11,Chrome,null,null,null,null,null,null,null,null,14,180,null,null,Unknown,Linux,null,PC,null,false,false
